 ,Label,Area,Mean,X,Y
1,TurfBlog_demo.image_01.jpg,0,51,484,624
2,TurfBlog_demo.image_01.jpg,0,61,482.5,633
3,TurfBlog_demo.image_01.jpg,0,60,482.5,637
4,TurfBlog_demo.image_01.jpg,0,54,481,642.5
5,TurfBlog_demo.image_01.jpg,0,47,480,650
6,TurfBlog_demo.image_01.jpg,0,48,476.5,656
7,TurfBlog_demo.image_01.jpg,0,47,472,687
8,TurfBlog_demo.image_01.jpg,0,46,468.5,693.5
9,TurfBlog_demo.image_01.jpg,0,46,466,702
10,TurfBlog_demo.image_01.jpg,0,66,493.5,756
11,TurfBlog_demo.image_01.jpg,0,73,491,762
12,TurfBlog_demo.image_01.jpg,0,64,487,768.5
13,TurfBlog_demo.image_01.jpg,0,56,484,773
14,TurfBlog_demo.image_01.jpg,0,48,481.5,777
15,TurfBlog_demo.image_01.jpg,0,43,1375.5,493
16,TurfBlog_demo.image_01.jpg,0,61,1369.5,496
17,TurfBlog_demo.image_01.jpg,0,97,1360,499
18,TurfBlog_demo.image_01.jpg,0,37,1349.5,504.5
19,TurfBlog_demo.image_01.jpg,0,56,1341,507.5
20,TurfBlog_demo.image_01.jpg,0,77,1335,509.5
21,TurfBlog_demo.image_01.jpg,0,69,1323.5,516.5
22,TurfBlog_demo.image_01.jpg,0,67,1316.5,522.5
23,TurfBlog_demo.image_01.jpg,0,71,1307,530.5
24,TurfBlog_demo.image_01.jpg,0,86,1300.5,540
25,TurfBlog_demo.image_01.jpg,0,39,1351.5,602.5
26,TurfBlog_demo.image_01.jpg,0,32,1351,606
27,TurfBlog_demo.image_01.jpg,0,34,1350.5,619.5
28,TurfBlog_demo.image_01.jpg,0,29,1350.5,630.5
29,TurfBlog_demo.image_01.jpg,0,46,1350,642
30,TurfBlog_demo.image_01.jpg,0,64,1342,681.5
31,TurfBlog_demo.image_01.jpg,0,44,1340.5,692.5
32,TurfBlog_demo.image_01.jpg,0,44,1339.5,704.5
33,TurfBlog_demo.image_01.jpg,0,46,1339,717.5
34,TurfBlog_demo.image_01.jpg,0,57,1339.5,729.5
35,TurfBlog_demo.image_01.jpg,0,56,1338.5,734.5
36,TurfBlog_demo.image_01.jpg,0,68,1337,741
37,TurfBlog_demo.image_01.jpg,0,68,1641.5,331.5
38,TurfBlog_demo.image_01.jpg,0,62,1638,331.5
39,TurfBlog_demo.image_01.jpg,0,61,1625.5,331
40,TurfBlog_demo.image_01.jpg,0,58,1614.5,332.5
41,TurfBlog_demo.image_01.jpg,0,91,1606.5,334
42,TurfBlog_demo.image_01.jpg,0,57,2031,206.5
43,TurfBlog_demo.image_01.jpg,0,39,2038.5,214
44,TurfBlog_demo.image_01.jpg,0,60,2046.5,224.5
45,TurfBlog_demo.image_01.jpg,0,50,2058.5,237.5
46,TurfBlog_demo.image_01.jpg,0,46,2065.5,244
47,TurfBlog_demo.image_01.jpg,0,39,2070,250.5
48,TurfBlog_demo.image_01.jpg,0,40,2079,261.5
49,TurfBlog_demo.image_01.jpg,0,44,2087.5,269
50,TurfBlog_demo.image_01.jpg,0,48,2092,275.5
51,TurfBlog_demo.image_01.jpg,0,34,2231,164
52,TurfBlog_demo.image_01.jpg,0,44,2232,170.5
53,TurfBlog_demo.image_01.jpg,0,39,2232,179
54,TurfBlog_demo.image_01.jpg,0,31,2234.5,187.5
55,TurfBlog_demo.image_01.jpg,0,52,2237.5,196
56,TurfBlog_demo.image_01.jpg,0,37,2236.5,202.5
57,TurfBlog_demo.image_01.jpg,0,25,1763.5,9
58,TurfBlog_demo.image_01.jpg,0,33,1769,11
59,TurfBlog_demo.image_01.jpg,0,49,1787.5,17.5
60,TurfBlog_demo.image_01.jpg,0,27,1799,23
61,TurfBlog_demo.image_01.jpg,0,29,1809,27.5
62,TurfBlog_demo.image_01.jpg,0,45,1819,32
63,TurfBlog_demo.image_01.jpg,0,39,1826.5,36.5
64,TurfBlog_demo.image_01.jpg,0,69,997,100
65,TurfBlog_demo.image_01.jpg,0,66,996.5,106.5
66,TurfBlog_demo.image_01.jpg,0,56,993.5,116
67,TurfBlog_demo.image_01.jpg,0,61,991,128
68,TurfBlog_demo.image_01.jpg,0,60,984.5,148.5
69,TurfBlog_demo.image_01.jpg,0,56,978,160
70,TurfBlog_demo.image_01.jpg,0,51,972.5,168
71,TurfBlog_demo.image_01.jpg,0,41,968,175.5
72,TurfBlog_demo.image_01.jpg,0,35,962.5,183
73,TurfBlog_demo.image_01.jpg,0,52,944.5,199.5
74,TurfBlog_demo.image_01.jpg,0,71,953.5,204.5
75,TurfBlog_demo.image_01.jpg,0,63,963.5,215
76,TurfBlog_demo.image_01.jpg,0,50,977.5,232
77,TurfBlog_demo.image_01.jpg,0,49,988.5,243
78,TurfBlog_demo.image_01.jpg,0,45,996,252.5
79,TurfBlog_demo.image_01.jpg,0,40,1000.5,257.5
80,TurfBlog_demo.image_01.jpg,0,34,211.5,1521
81,TurfBlog_demo.image_01.jpg,0,31,214,1514.5
82,TurfBlog_demo.image_01.jpg,0,40,218,1507.5
83,TurfBlog_demo.image_01.jpg,0,26,225,1502
84,TurfBlog_demo.image_01.jpg,0,29,231.5,1494.5
85,TurfBlog_demo.image_01.jpg,0,23,236,1489
86,TurfBlog_demo.image_01.jpg,0,22,241,1483.5
87,TurfBlog_demo.image_01.jpg,0,35,415.5,1412.5
88,TurfBlog_demo.image_01.jpg,0,54,423,1415
89,TurfBlog_demo.image_01.jpg,0,40,1896.5,1727
90,TurfBlog_demo.image_01.jpg,0,48,1889.5,1730.5
91,TurfBlog_demo.image_01.jpg,0,61,1879,1735.5
92,TurfBlog_demo.image_01.jpg,0,40,1869.5,1741.5
93,TurfBlog_demo.image_01.jpg,0,59,1861,1749
94,TurfBlog_demo.image_01.jpg,0,64,1854,1756
95,TurfBlog_demo.image_01.jpg,0,45,2192,1837.5
96,TurfBlog_demo.image_01.jpg,0,50,2187.5,1853.5
97,TurfBlog_demo.image_01.jpg,0,113,2185,1869.5
98,TurfBlog_demo.image_01.jpg,0,43,2254.5,1753
99,TurfBlog_demo.image_01.jpg,0,57,2240.5,1763.5
100,TurfBlog_demo.image_01.jpg,0,48,2358.5,1745.5
101,TurfBlog_demo.image_01.jpg,0,31,1686,1639
102,TurfBlog_demo.image_01.jpg,0,22,1683,1629.5
103,TurfBlog_demo.image_01.jpg,0,29,1679.5,1621
104,TurfBlog_demo.image_01.jpg,0,58,1674,1611
105,TurfBlog_demo.image_01.jpg,0,83,1671,1602
106,TurfBlog_demo.image_01.jpg,0,66,1672.5,1596.5
107,TurfBlog_demo.image_01.jpg,0,59,1676,1600
108,TurfBlog_demo.image_01.jpg,0,56,1692.5,1583
109,TurfBlog_demo.image_01.jpg,0,71,1688.5,1580.5
110,TurfBlog_demo.image_01.jpg,0,70,1687,1585
111,TurfBlog_demo.image_01.jpg,0,38,1688,1593
112,TurfBlog_demo.image_01.jpg,0,49,2529.5,1113.5
113,TurfBlog_demo.image_01.jpg,0,46,2524.5,1113
114,TurfBlog_demo.image_01.jpg,0,37,2513.5,1112.5
115,TurfBlog_demo.image_01.jpg,0,30,2496.5,1116.5
116,TurfBlog_demo.image_01.jpg,0,25,2488,1116
117,TurfBlog_demo.image_01.jpg,0,41,2484.5,1115.5
118,TurfBlog_demo.image_01.jpg,0,47,2506,1133
119,TurfBlog_demo.image_01.jpg,0,41,2496.5,1139
120,TurfBlog_demo.image_01.jpg,0,31,2489.5,1139.5
121,TurfBlog_demo.image_01.jpg,0,64,2745.5,1270
122,TurfBlog_demo.image_01.jpg,0,58,2748,1276
123,TurfBlog_demo.image_01.jpg,0,56,2754,1289.5
124,TurfBlog_demo.image_01.jpg,0,76,2760.5,1299.5
125,TurfBlog_demo.image_01.jpg,0,74,2764,1309
126,TurfBlog_demo.image_01.jpg,0,32,3165.5,869
127,TurfBlog_demo.image_01.jpg,0,38,3171,868.5
128,TurfBlog_demo.image_01.jpg,0,37,3183,872
129,TurfBlog_demo.image_01.jpg,0,35,3192,875.5
130,TurfBlog_demo.image_01.jpg,0,42,3286.5,825.5
131,TurfBlog_demo.image_01.jpg,0,38,3298.5,826.5
132,TurfBlog_demo.image_01.jpg,0,42,3313.5,826
133,TurfBlog_demo.image_01.jpg,0,33,2918.5,816
134,TurfBlog_demo.image_01.jpg,0,40,2923.5,812.5
135,TurfBlog_demo.image_01.jpg,0,49,2940.5,805
136,TurfBlog_demo.image_01.jpg,0,47,2953.5,800.5
137,TurfBlog_demo.image_01.jpg,0,60,2966,793.5
138,TurfBlog_demo.image_01.jpg,0,52,2953,796.5
139,TurfBlog_demo.image_01.jpg,0,23,2731,889
140,TurfBlog_demo.image_01.jpg,0,19,2735,888.5
141,TurfBlog_demo.image_01.jpg,0,26,2753.5,886
142,TurfBlog_demo.image_01.jpg,0,41,2761,886.5
143,TurfBlog_demo.image_01.jpg,0,38,2770.5,886.5
144,TurfBlog_demo.image_01.jpg,0,88,2228.5,722.5
145,TurfBlog_demo.image_01.jpg,0,89,2232,728.5
146,TurfBlog_demo.image_01.jpg,0,87,2239,745.5
147,TurfBlog_demo.image_01.jpg,0,76,2248,760
148,TurfBlog_demo.image_01.jpg,0,71,2262,768
149,TurfBlog_demo.image_01.jpg,0,43,2291.5,776
150,TurfBlog_demo.image_01.jpg,0,48,2301.5,781
151,TurfBlog_demo.image_01.jpg,0,49,2314,782.5
152,TurfBlog_demo.image_01.jpg,0,26,2325,784
153,TurfBlog_demo.image_01.jpg,0,69,2339,791
154,TurfBlog_demo.image_01.jpg,0,53,2348,797.5
155,TurfBlog_demo.image_01.jpg,0,41,2354.5,794.5
156,TurfBlog_demo.image_01.jpg,0,23,2350,786
157,TurfBlog_demo.image_01.jpg,0,35,2346.5,786.5
158,TurfBlog_demo.image_01.jpg,0,62,2278.5,928.5
159,TurfBlog_demo.image_01.jpg,0,62,2281,931.5
160,TurfBlog_demo.image_01.jpg,0,65,2294,941.5
161,TurfBlog_demo.image_01.jpg,0,55,2297,942.5
162,TurfBlog_demo.image_01.jpg,0,47,2437.5,958
163,TurfBlog_demo.image_01.jpg,0,47,2444.5,962.5
164,TurfBlog_demo.image_01.jpg,0,55,2468,974
165,TurfBlog_demo.image_01.jpg,0,54,2487,982
166,TurfBlog_demo.image_01.jpg,0,53,2580,1026.5
167,TurfBlog_demo.image_01.jpg,0,28,2584.5,1023.5
168,TurfBlog_demo.image_01.jpg,0,41,2581.5,1015
169,TurfBlog_demo.image_01.jpg,0,14,2567,1025.5
170,TurfBlog_demo.image_01.jpg,0,17,2552,1031.5
171,TurfBlog_demo.image_01.jpg,0,34,2535,1035
172,TurfBlog_demo.image_01.jpg,0,35,2512.5,1032.5
173,TurfBlog_demo.image_01.jpg,0,35,2506,1034.5
174,TurfBlog_demo.image_01.jpg,0,43,2411,1031.5
175,TurfBlog_demo.image_01.jpg,0,49,2409.5,1020
176,TurfBlog_demo.image_01.jpg,0,63,2407,1010.5
177,TurfBlog_demo.image_01.jpg,0,54,2397.5,1001.5
178,TurfBlog_demo.image_01.jpg,0,57,2394,996.5
179,TurfBlog_demo.image_01.jpg,0,50,2388,988.5
180,TurfBlog_demo.image_01.jpg,0,61,1650.5,1110.5
