 ,Label,Area,Mean,X,Y
1,TurfBlog_demo.image_01.jpg,0,97,1463.500,1236.500
2,TurfBlog_demo.image_01.jpg,0,97,1460,1239
3,TurfBlog_demo.image_01.jpg,0,94,1451.500,1244
4,TurfBlog_demo.image_01.jpg,0,104,1445.500,1248
5,TurfBlog_demo.image_01.jpg,0,111,1440,1252.500
6,TurfBlog_demo.image_01.jpg,0,118,1433.500,1257
7,TurfBlog_demo.image_01.jpg,0,124,1427.500,1263.500
8,TurfBlog_demo.image_01.jpg,0,98,1471.500,1274.500
9,TurfBlog_demo.image_01.jpg,0,101,1469.500,1278.500
10,TurfBlog_demo.image_01.jpg,0,104,1465.500,1287
11,TurfBlog_demo.image_01.jpg,0,113,1463,1291.500
12,TurfBlog_demo.image_01.jpg,0,112,1460,1298.500
13,TurfBlog_demo.image_01.jpg,0,125,1454,1312.500
14,TurfBlog_demo.image_01.jpg,0,131,1448.500,1327
15,TurfBlog_demo.image_01.jpg,0,129,1445.500,1338
16,TurfBlog_demo.image_01.jpg,0,132,1443,1347
17,TurfBlog_demo.image_01.jpg,0,131,1439.500,1354.500
18,TurfBlog_demo.image_01.jpg,0,76,1477,1281
19,TurfBlog_demo.image_01.jpg,0,77,1477.500,1285.500
20,TurfBlog_demo.image_01.jpg,0,94,1480.500,1297
21,TurfBlog_demo.image_01.jpg,0,109,1484,1307
22,TurfBlog_demo.image_01.jpg,0,112,1487.500,1319
23,TurfBlog_demo.image_01.jpg,0,104,1489.500,1329
24,TurfBlog_demo.image_01.jpg,0,100,1495.500,1344.500
25,TurfBlog_demo.image_01.jpg,0,103,1499,1351
26,TurfBlog_demo.image_01.jpg,0,102,1502,1354.500
27,TurfBlog_demo.image_01.jpg,0,81,1536.500,1255.500
28,TurfBlog_demo.image_01.jpg,0,94,1541.500,1294
29,TurfBlog_demo.image_01.jpg,0,100,1543.500,1305
30,TurfBlog_demo.image_01.jpg,0,113,1544,1319.500
31,TurfBlog_demo.image_01.jpg,0,113,1546,1329
32,TurfBlog_demo.image_01.jpg,0,122,1548.500,1338
33,TurfBlog_demo.image_01.jpg,0,120,1550.500,1347
34,TurfBlog_demo.image_01.jpg,0,116,1552.500,1357.500
35,TurfBlog_demo.image_01.jpg,0,118,1553,1365
36,TurfBlog_demo.image_01.jpg,0,116,1552.500,1371.500
37,TurfBlog_demo.image_01.jpg,0,117,1610.500,1316
38,TurfBlog_demo.image_01.jpg,0,114,1608,1319.500
39,TurfBlog_demo.image_01.jpg,0,107,1601,1331.500
40,TurfBlog_demo.image_01.jpg,0,101,1600,1336
41,TurfBlog_demo.image_01.jpg,0,97,1598,1343.500
42,TurfBlog_demo.image_01.jpg,0,99,1595.500,1351.500
43,TurfBlog_demo.image_01.jpg,0,92,1593.500,1353.500
44,TurfBlog_demo.image_01.jpg,0,93,1594.500,1347.500
45,TurfBlog_demo.image_01.jpg,0,119,1439,1119
46,TurfBlog_demo.image_01.jpg,0,121,1439,1122.500
47,TurfBlog_demo.image_01.jpg,0,125,1439,1132.500
48,TurfBlog_demo.image_01.jpg,0,133,1435.500,1146
49,TurfBlog_demo.image_01.jpg,0,131,1431,1157.500
50,TurfBlog_demo.image_01.jpg,0,134,1429,1163.500
51,TurfBlog_demo.image_01.jpg,0,79,1293.500,1266.500
52,TurfBlog_demo.image_01.jpg,0,84,1295.500,1273.500
53,TurfBlog_demo.image_01.jpg,0,88,1289,1280.500
54,TurfBlog_demo.image_01.jpg,0,98,1281.500,1287
55,TurfBlog_demo.image_01.jpg,0,104,1277.500,1291.500
56,TurfBlog_demo.image_01.jpg,0,105,1272.500,1296.500
57,TurfBlog_demo.image_01.jpg,0,114,1265.500,1308.500
58,TurfBlog_demo.image_01.jpg,0,119,1263.500,1313.500
59,TurfBlog_demo.image_01.jpg,0,119,1262,1318
60,TurfBlog_demo.image_01.jpg,0,87,730.500,1235.500
61,TurfBlog_demo.image_01.jpg,0,76,743.500,1232.500
62,TurfBlog_demo.image_01.jpg,0,96,757,1226.500
63,TurfBlog_demo.image_01.jpg,0,122,777,1222.500
64,TurfBlog_demo.image_01.jpg,0,133,794.500,1217.500
65,TurfBlog_demo.image_01.jpg,0,141,809,1213
66,TurfBlog_demo.image_01.jpg,0,136,830.500,1208
67,TurfBlog_demo.image_01.jpg,0,141,847.500,1205
68,TurfBlog_demo.image_01.jpg,0,141,860,1204.500
69,TurfBlog_demo.image_01.jpg,0,146,874.500,1235.500
